source,target
15793433,416516906
2215399528,416516906
126110829,416516906
1934507905,416516906
1926973693,416516906
611603855,416516906
49025726,416516906
34563828,416516906
463262629,416516906
384240407,416516906
276578380,416516906
113066761,416516906
48791069,416516906
252593009,416516906
533125583,416516906
22527625,416516906
492447729,416516906
34261344,416516906
379050211,416516906
121090421,416516906
102814749,416516906
121150210,416516906
33248095,416516906
420319462,416516906
1208120979664318470,1368100688702607365
1456693235963895814,1368100688702607365
4872792623,1368100688702607365
2342103183,1368100688702607365
1244061577281667072,1368100688702607365
1358516342660464640,1368100688702607365
1092672886886805506,1368100688702607365
1186220604,1368100688702607365
1446457581526994944,1368100688702607365
1070062893117399041,1368100688702607365
1436093987161509895,1368100688702607365
1295967329482878976,1368100688702607365
1422123218245144577,1368100688702607365
3010051185,1368100688702607365
1081571582898782209,1368100688702607365
349284117,1368100688702607365
1242621871834750978,1368100688702607365
1303077867723653121,1368100688702607365
1355469319996665856,1368100688702607365
1325855979704115200,1368100688702607365
1213813941106642944,1368100688702607365
1070135749,1368100688702607365
1323004076058169353,1368100688702607365
1244348722542268419,1368100688702607365
1134134972489654272,1368100688702607365
1040252979306274816,1368100688702607365
1262914329726386179,1368100688702607365
2149806595,1368100688702607365
840268008127905793,1368100688702607365
1232594090878959616,1368100688702607365
1259839911471001606,1368100688702607365
1345436904855134209,1368100688702607365
1071189123413786624,1368100688702607365
1383552081005404161,1368100688702607365
1240671776834760704,1368100688702607365
1234139338293882882,1368100688702607365
1346816172336017415,728304710927712256
1403759199658594307,728304710927712256
1036252963453501441,728304710927712256
1281653677510533120,728304710927712256
2767738372,728304710927712256
32126588,728304710927712256
1332112269795319809,728304710927712256
1332337990539108355,728304710927712256
1183099842421243904,728304710927712256
1176411628872617984,728304710927712256
824943963018784771,728304710927712256
1246125113306685440,728304710927712256
4119626644,728304710927712256
2410535585,728304710927712256
1264499273460338688,728304710927712256
970012157269114881,728304710927712256
1090745884579647488,728304710927712256
1193986172281856000,728304710927712256
4000659178,728304710927712256
429138551,728304710927712256
4143305891,728304710927712256
1536468043,728304710927712256
14723628,728304710927712256
1081256727859945473,728304710927712256
1183900837212545025,728304710927712256
339638354,728304710927712256
1090652546836951040,728304710927712256
1208831176720486403,728304710927712256
973836818041987072,728304710927712256
330844464,728304710927712256
87541138,728304710927712256
43751909,728304710927712256
790338566,728304710927712256
1042536782,728304710927712256
994128289609453568,728304710927712256
18016709,728304710927712256
2663710320,728304710927712256
3403925475,728304710927712256
1158705301002104832,728304710927712256
840890475926163457,728304710927712256
2863607769,728304710927712256
943223526248599552,728304710927712256
3032151706,728304710927712256
1098318609087107073,728304710927712256
1084746708582584320,728304710927712256
1080356127320272896,728304710927712256
518674734,728304710927712256
57937582,728304710927712256
1342732249,728304710927712256
4212396863,728304710927712256
781755176269058048,728304710927712256
1295890573,728304710927712256
2863349220,728304710927712256
340455896,728304710927712256
95982705,728304710927712256
993143935638884353,728304710927712256
14568279,728304710927712256
953553849402429440,728304710927712256
235221513,728304710927712256
16735555,728304710927712256
2380309356,728304710927712256
3092547670,728304710927712256
960188675756879877,728304710927712256
704210881798914048,728304710927712256
617094473,728304710927712256
894927865149607936,728304710927712256
3297556244,728304710927712256
2498025067,728304710927712256
83370668,728304710927712256
808271203,728304710927712256
1031005303,728304710927712256
267622513,728304710927712256
1143045858,728304710927712256
93612817,728304710927712256
3674984897,728304710927712256
3266299086,728304710927712256
2598118526,728304710927712256
3092775645,728304710927712256
703574390521339904,728304710927712256
708715405364301824,728304710927712256
841030204889919488,728304710927712256
67077504,728304710927712256
176157122,728304710927712256
852926657841201152,728304710927712256
3049972011,728304710927712256
1412600736,728304710927712256
276578380,728304710927712256
210870282,728304710927712256
809099134284206080,728304710927712256
3512016015,728304710927712256
296313427,728304710927712256
3407636147,728304710927712256
812616124709961729,728304710927712256
2273777945,728304710927712256
834074272788258817,728304710927712256
2971827653,728304710927712256
384705988,728304710927712256
3106037512,728304710927712256
7331,728304710927712256
262864117,728304710927712256
1655044951,728304710927712256
81461728,728304710927712256
3196208987,728304710927712256
29022030,728304710927712256
288900794,728304710927712256
381444583,728304710927712256
1894680457,728304710927712256
1070712463,716929971864936449
1348991953271140357,716929971864936449
1381231606824849410,716929971864936449
301045554,716929971864936449
1342732249,716929971864936449
4435814415,716929971864936449
1253983933546496000,716929971864936449
3070512177,716929971864936449
2788505046,716929971864936449
1960152553,716929971864936449
125612883,716929971864936449
913103172499120133,716929971864936449
625338031,716929971864936449
1084801522666487808,716929971864936449
126110829,716929971864936449
20515037,716929971864936449
1097842956,716929971864936449
450915975,716929971864936449
1163747215,716929971864936449
36337249,716929971864936449
210870282,716929971864936449
438997649,716929971864936449
1515504487,716929971864936449
2796117916,716929971864936449
883992541724651521,716929971864936449
70453829,716929971864936449
2148560136,716929971864936449
2870359030,716929971864936449
3696540616,716929971864936449
475209311,716929971864936449
814052329,716929971864936449
2219561426,716929971864936449
4580966429,716929971864936449
789520816371298305,716929971864936449
2896161742,716929971864936449
2195610588,716929971864936449
213131653,716929971864936449
2600471719,716929971864936449
407241568,716929971864936449
141701160,716929971864936449
84022913,716929971864936449
3054489757,716929971864936449
3418377785,716929971864936449
2507067248,716929971864936449
68149288,716929971864936449
747649786149507077,716929971864936449
132208867,716929971864936449
621706471,716929971864936449
2813220503,716929971864936449
701725346438184960,716929971864936449
256012398,716929971864936449
297393216,716929971864936449
3049972011,716929971864936449
76785667,716929971864936449
17238017,716929971864936449
37664589,716929971864936449
29285912,716929971864936449
2381944874,716929971864936449
98220893,716929971864936449
1271582174953771009,14698054
3500506342,14698054
34687471,14698054
1342732249,14698054
616297671,14698054
381229460,14698054
87390541,14698054
66638375,14698054
33313109,14698054
38159770,955738351881027584
1410492018,955738351881027584
17238017,955738351881027584
1117479969700098048,955738351881027584
883992541724651521,955738351881027584
4873729781,955738351881027584
3017226379,955738351881027584
469620512,462031419
7937552,3674984897
24897930,3674984897
805316200595079168,3674984897
53116921,3674984897
2205569881,3674984897
16381688,3674984897
1081281516121088001,3674984897
1189847372,3674984897
1324940424864292866,3674984897
1315174660225597440,3674984897
1332337990539108355,3674984897
789458775887544320,3674984897
1090745884579647488,3674984897
2515957314,3674984897
3063044405,3674984897
705470641277894656,3674984897
2427818282,3674984897
887530698923442176,3674984897
1084746708582584320,3674984897
123230534,3674984897
985296919609200640,3674984897
1342732249,3674984897
1133764719981092865,3674984897
790338566,3674984897
943223526248599552,3674984897
17336807,3674984897
127535166,3674984897
618134904,3674984897
16735555,3674984897
564358084,3674984897
57937582,3674984897
947854507,3674984897
22494857,3674984897
19511618,3674984897
3010809119,3674984897
864142801784754176,3674984897
193347966,3674984897
114981402,3674984897
772918743517265920,3674984897
740230434,3674984897
989478750,3674984897
15132816,3674984897
102821475,3674984897
4918642241,3674984897
7331,3674984897
2598118526,3674984897
78005513,3674984897
2380309356,3674984897
863848688304754688,3674984897
3092775645,3674984897
920556690709401600,3674984897
90380933,3674984897
116438442,3674984897
3403925475,3674984897
104435756,3674984897
3106037512,3674984897
79455373,3674984897
1475671350,3674984897
296313427,3674984897
680383,3674984897
728304710927712256,3674984897
555538819,3674984897
342875902,3674984897
617094473,3674984897
29022030,3674984897
744863908893097985,3674984897
33518029,3674984897
225861221,3674984897
708715405364301824,3674984897
925579747,3674984897
2206951304,3674984897
2863349220,3674984897
809099134284206080,3674984897
14568279,3674984897
262864117,3674984897
3431207729,3674984897
629454953,3674984897
1894680457,3674984897
153204201,3674984897
2475367849,3674984897
3049972011,3674984897
381444583,3674984897
516691996,3674984897
215630332,3674984897
1042536782,3674984897
384705988,3674984897
33842121,3674984897
192669829,3674984897
1065560144,3674984897
3289832331,3674984897
3196208987,3674984897
1067742651720638464,968880089021734912
801915511,968880089021734912
1894680457,968880089021734912
764575749198192640,1344387942
3431207729,1344387942
941407834075488256,1344387942
941266203036798976,1344387942
824758511431217153,1344387942
836894603215257600,1344387942
725944230091182081,1344387942
947854507,2176909112
953553849402429440,2176909112
961595439677083648,2176909112
1346816172336017415,2176909112
1334162066979106817,2176909112
274499284,2176909112
1008662348,2176909112
1332112269795319809,2176909112
3049972011,2176909112
1280043687481835526,2176909112
1033087885073936386,2176909112
4119626644,2176909112
789458775887544320,2176909112
2976668837,2176909112
970307220247326720,2176909112
330844464,2176909112
1241515496874430470,2176909112
3080157394,2176909112
1342732249,2176909112
119412777,2176909112
839428890351239171,2176909112
883359957944553472,2176909112
37714330,2176909112
37940287,2176909112
4000659178,2176909112
3106037512,2176909112
42744615,2176909112
1040288124121899014,2176909112
380984454,2176909112
1079778314666024960,2176909112
3607544535,2176909112
1036542253609701376,2176909112
148111855,2176909112
71123227,2176909112
67128034,2176909112
4828728287,2176909112
2805191663,2176909112
988720059009859584,2176909112
777789978768269312,2176909112
282736355,2176909112
407010321,2176909112
104146075,2176909112
4112072242,2176909112
1655044951,2176909112
4439629647,2176909112
217168395,2176909112
857377730488401920,2176909112
1699793388,2176909112
837279746862039043,2176909112
730349567670112257,2176909112
797857007374106624,2176909112
788460762238976000,2176909112
115920083,2176909112
766337459487662080,2176909112
516691996,2176909112
1217720905,2176909112
49747689,2176909112
725685591904522240,2176909112
182883898,2176909112
210870282,2176909112
85439355,2176909112
3025127663,2176909112
413168304,2176909112
371193202,2176909112
439162178,2176909112
1160790912,2176909112
141626209,2176909112
2766889970,2176909112
2180560236,2176909112
450719474,2176909112
392852671,2176909112
29022030,2176909112
546175525,2176909112
51727668,2176909112
276476218,2176909112
83586406,2176909112
73959945,2176909112
119381180,2176909112
2194973042,2176909112
580842821,2176909112
37664589,2176909112
246750632,2176909112
866323412700024832,757232728202944513
1089123776258850817,757232728202944513
1015242769,757232728202944513
18307878,757232728202944513
1403759199658594307,757232728202944513
33518029,757232728202944513
1359899736,757232728202944513
72239976,757232728202944513
83814380,757232728202944513
346013213,757232728202944513
2998867001,757232728202944513
43751909,757232728202944513
3754887796,757232728202944513
506394272,757232728202944513
718120026,757232728202944513
1098922126176849921,316327868
1332112269795319809,316327868
1264176953793433602,316327868
1331728897,316327868
3049972011,316327868
1098924832257961984,316327868
1099087024588500993,316327868
1098562993288302592,316327868
1098574186186985473,316327868
1095294079938764800,316327868
1385476140,316327868
1039157576137666561,316327868
1011652742350278658,316327868
2254799006,316327868
3026842371,316327868
959763681910448129,316327868
764575749198192640,316327868
928254495104163840,316327868
324325513,316327868
912575676699566080,316327868
292361902,316327868
891290958276550656,316327868
170667371,316327868
106804407,316327868
2463262202,316327868
779898302531854336,316327868
1953613052,316327868
18417916,316327868
91446501,316327868
1272379044,316327868
86296557,316327868
2200415266,316327868
3045105423,316327868
1409878993,316327868
232161002,316327868
462111175,316327868
2853209944,316327868
109520714,316327868
1732467914,316327868
1565809416,316327868
29942442,316327868
548462417,316327868
212924720,316327868
219350809,316327868
76439953,316327868
34388659,316327868
104146075,316327868
417426744,316327868
147166598,316327868
118659078,316327868
381229460,316327868
89148416,316327868
1701406213,1853930136
1729992578,1853930136
15626165,42628253
725680999,42628253
713421398258089984,42628253
1960152553,42628253
3236026930,42628253
384482621,42628253
125749131,42628253
42393934,42628253
2615018718,42628253
1379984834,42628253
119381180,42628253
245334659,42628253
73959945,42628253
131121832,42628253
2282656489,42628253
17560329,42628253
1923294468,42628253
83545627,42628253
19069859,42628253
46944842,42628253
108099931,42628253
569963158,42628253
469627856,42628253
1553456880,42628253
73586419,42628253
47609672,42628253
21002166,42628253
295692678,42628253
18342337,42628253
477735804,42628253
563944571,42628253
26460492,42628253
616297671,42628253
109597567,42628253
19487774,42628253
191421710,42628253
340875847,42628253
191006552,42628253
148111855,42628253
14932969,42628253
14562671,42628253
36081485,42628253
20530141,42628253
24742083,42628253
245928975,42628253
413168304,42628253
8575182,42628253
234405591,42628253
55257109,42628253
382148314,42628253
157431002,42628253
180371619,42628253
18307878,42628253
81852391,42628253
21319124,42628253
48056568,42628253
22904829,42628253
990779461,928335210
2394311191,928335210
3120775190,928335210
90451846,928335210
334733935,616359765
715497315,616359765
75419154,1081256727859945473
32969572,1081256727859945473
731357093358411776,1081256727859945473
1215188850789748737,1081256727859945473
1443621511424794625,1081256727859945473
1346816172336017415,1081256727859945473
34162637,1081256727859945473
4212396863,1081256727859945473
1293808825,1081256727859945473
579152694,1081256727859945473
1215740159037145088,1081256727859945473
1214250020192407552,1081256727859945473
1428381265548435457,1081256727859945473
594112759,1081256727859945473
1196865315101118464,1081256727859945473
2194365478,1081256727859945473
34107114,1081256727859945473
3431207729,1081256727859945473
941407834075488256,1081256727859945473
913103172499120133,1081256727859945473
34621410,1081256727859945473
29022030,1081256727859945473
926225232,1081256727859945473
858102156,1081256727859945473
994615424703713280,1081256727859945473
1233423417690464258,1081256727859945473
482986016,1081256727859945473
4093226241,1081256727859945473
1241515496874430470,1081256727859945473
1281653677510533120,1081256727859945473
1195966664183091200,1081256727859945473
33518029,1081256727859945473
4860951638,1081256727859945473
98914851,1081256727859945473
1332112269795319809,1081256727859945473
2887897833,1081256727859945473
793550612847792128,1081256727859945473
1176411628872617984,1081256727859945473
680383,1081256727859945473
83370668,1081256727859945473
1894680457,1081256727859945473
335567631,1081256727859945473
4185670835,1081256727859945473
122462516,1081256727859945473
154594907,1081256727859945473
1138606920946933762,1081256727859945473
1326477270287069184,1081256727859945473
1218917936649441280,1081256727859945473
303627879,1081256727859945473
107095187,1081256727859945473
1241650430171643905,1081256727859945473
175367401,1081256727859945473
34696167,1081256727859945473
104435756,1081256727859945473
282654533,1081256727859945473
37714330,1081256727859945473
381088456,1081256727859945473
79455373,1081256727859945473
364875200,1081256727859945473
820197004055871490,1081256727859945473
1254289423480557568,1081256727859945473
26122016,1081256727859945473
382643765,1081256727859945473
43751909,1081256727859945473
4864642349,1081256727859945473
29698883,1081256727859945473
766337459487662080,1081256727859945473
1210826246919032832,1081256727859945473
789458775887544320,1081256727859945473
970012157269114881,1081256727859945473
1359899736,1081256727859945473
843225789688627200,1081256727859945473
502866724,1081256727859945473
1342732249,1081256727859945473
912009096718639104,1081256727859945473
2870423248,1081256727859945473
874310131,1081256727859945473
32816585,1081256727859945473
1655044951,1081256727859945473
1098318609087107073,1081256727859945473
216657141,1081256727859945473
463262629,1081256727859945473
4119626644,1081256727859945473
1595359338,1081256727859945473
772918743517265920,1081256727859945473
1412600736,1081256727859945473
32370629,1081256727859945473
415856014,1081256727859945473
296313427,1081256727859945473
429138551,1081256727859945473
1154718597157142530,1081256727859945473
1536468043,1081256727859945473
728304710927712256,1081256727859945473
4143305891,1081256727859945473
26991913,1081256727859945473
2890841380,1081256727859945473
1169227896457707521,1081256727859945473
1148922446218747904,1081256727859945473
262864117,1081256727859945473
217168395,1081256727859945473
705470641277894656,1081256727859945473
102821475,1081256727859945473
14562671,1081256727859945473
339638354,1081256727859945473
2380309356,1081256727859945473
1631539921,1081256727859945473
14568279,1081256727859945473
2795928108,1081256727859945473
2621789702,1081256727859945473
191384735,1081256727859945473
940251780256059392,1081256727859945473
3407636147,1081256727859945473
838771127115710464,1081256727859945473
3010809119,1081256727859945473
1143045858,1081256727859945473
977095428,1081256727859945473
200257948,1081256727859945473
828943259653328896,1081256727859945473
378087446,1081256727859945473
300399538,241215947
597250355,241215947
720514685565583360,2205569881
1364511937917239296,2205569881
1000540062,2205569881
2542515740,2205569881
213131653,2205569881
1280043687481835526,2205569881
7193322,2205569881
176157122,2205569881
193347966,2205569881
4828728287,2205569881
276450050,2205569881
2494159298,2205569881
994128289609453568,2205569881
1394559376011276291,2205569881
419057969,2205569881
25516166,2205569881
1346816172336017415,2205569881
1004122796753121280,2205569881
1084746708582584320,2205569881
232161002,2205569881
27604135,2205569881
463262629,2205569881
4835492087,2205569881
1252893832343150592,2205569881
432134679,2205569881
122462516,2205569881
3084733287,2205569881
929671592971563008,2205569881
1325414387847491585,2205569881
712193203,2205569881
781191146735333377,2205569881
80459232,2205569881
752183582085480448,2205569881
98914851,2205569881
301045554,2205569881
1655044951,2205569881
1070712463,2205569881
1342864421450899457,2205569881
3413261595,2205569881
1194190676872839168,2205569881
18016709,2205569881
364875200,2205569881
14568279,2205569881
1079778314666024960,2205569881
1241607952089448448,2205569881
330844464,2205569881
292279020,2205569881
955720799339581440,2205569881
4143305891,2205569881
723910423788003328,2205569881
1068439776532094976,2205569881
1183900837212545025,2205569881
1362569358,2205569881
1058855480,2205569881
978583118029426688,2205569881
206646197,2205569881
1208831176720486403,2205569881
1232779799489384450,2205569881
2887897833,2205569881
1025730601767395328,2205569881
314308769,2205569881
928636594038468614,2205569881
759086769878994944,2205569881
14723628,2205569881
14369931,2205569881
894927865149607936,2205569881
938064475898380288,2205569881
704932830644670466,2205569881
902110851146055680,2205569881
902281091867967488,2205569881
187522756,2205569881
22249930,2205569881
548462417,2205569881
81066264,2205569881
858833270833807360,2205569881
121150210,2205569881
580842821,2205569881
173069442,2205569881
24675815,2205569881
3106037512,2205569881
71123227,2205569881
760021461524484096,2205569881
764575749198192640,2205569881
725685591904522240,2205569881
110379347,2205569881
65574111,2205569881
1342732249,2205569881
516691996,2205569881
49747689,2205569881
2541962930,2205569881
2381944874,2205569881
730500957092626432,2205569881
1103451361,2205569881
194727287,2205569881
3238311568,2205569881
276578380,2205569881
95982705,2205569881
26122016,2205569881
2498025067,2205569881
2251713860,2205569881
141626209,2205569881
398727576,2205569881
680383,2205569881
210870282,2205569881
2731764105,2205569881
4155334181,2205569881
239541263,2205569881
2790155502,2205569881
3418377785,2205569881
21002166,2205569881
14562671,2205569881
2427284338,2205569881
3049972011,2205569881
111231341,2205569881
2510234029,2205569881
119412777,2205569881
67713107,2205569881
11580762,2205569881
905520594,2205569881
85439355,2205569881
384482621,2205569881
2921751467,2205569881
113678730,2205569881
2868604767,2205569881
273956547,2205569881
137335641,2205569881
2864357987,2205569881
725680999,2205569881
29022030,2205569881
158815665,2205569881
2282656489,2205569881
2180560236,2205569881
2150785087,2205569881
73959945,2205569881
1894680457,2205569881
34563828,2205569881
246750632,2205569881
78980322,2205569881
2254799006,2205569881
392852671,2205569881
1332726969130246146,1006801362930237440
1352196325287276545,1006801362930237440
3236367951,1006801362930237440
29691947,1006801362930237440
4828728287,1006801362930237440
71123227,1006801362930237440
62777149,1019941619422973952
940148396299636737,1019941619422973952
1138472518556274689,241831694
925287579674652674,241831694
1347516381718343680,241831694
4119626644,241831694
118634882,241831694
211823520,241831694
752183582085480448,241831694
731357093358411776,241831694
1036542253609701376,241831694
438373099,241831694
2870423248,241831694
617094473,241831694
4112072242,241831694
922021855518748672,241831694
407010321,241831694
630434540,241831694
703592305,241831694
32353749,241831694
707093,241831694
87051540,241831694
857377730488401920,241831694
296313427,241831694
1515504487,241831694
2365614774,241831694
786106144435601408,241831694
4832599611,241831694
65574111,241831694
730349567670112257,241831694
3084733287,241831694
730500957092626432,241831694
725685591904522240,241831694
3184755779,241831694
14562671,241831694
119381180,241831694
3131123891,241831694
2795928108,241831694
1524464713,241831694
2498025067,241831694
270839603,241831694
2790155502,241831694
3049972011,241831694
2502255529,241831694
625325974,241831694
2251713860,241831694
40944483,241831694
1160790912,241831694
256012398,241831694
2868604767,241831694
73959945,241831694
47952949,241831694
109520714,241831694
37940287,241831694
83586406,241831694
1349244517,241831694
226737674,241831694
2254799006,241831694
2205569881,241831694
78980322,241831694
345375505,241831694
210870282,241831694
154594907,241831694
1058855480,241831694
147166598,241831694
68232383,241831694
105580379,241831694
22006259,241831694
246750632,241831694
43326364,241831694
181880752,241831694
57611713,241831694
522202539,241831694
392852671,241831694
546175525,241831694
926225232,2577276560
4403915297,2577276560
594870642,2577276560
875534407,2577276560
1256589298801029120,2577276560
1210480751302643714,2577276560
139888059,2577276560
2810083591,2577276560
1133764719981092865,2577276560
747924236,2577276560
576014587,2577276560
914117702725378049,2577276560
1374176696,2577276560
73851419,2577276560
1688121836,2577276560
943223526248599552,2577276560
160480602,2577276560
3092547670,2577276560
873528652838965248,2577276560
3668175016,2577276560
102023324,2577276560
70922355,2577276560
496441541,2577276560
381229460,2577276560
820197004055871490,2577276560
96112657,2577276560
113678730,2577276560
818874723350302720,2577276560
729892062628302849,2577276560
4860951638,2577276560
2394311191,2577276560
210870282,2577276560
1031005303,2577276560
1220801966,2577276560
1322628026,2577276560
1647627914,2577276560
141626209,2577276560
3235211249,2577276560
3120775190,2577276560
40944483,2577276560
1160790912,2577276560
75419154,2577276560
122462516,2577276560
138727698,2577276560
256012398,2577276560
242356875,2577276560
327312423,2577276560
729061944,2577276560
593564542,2577276560
84022913,2577276560
1908981290,2577276560
2615018718,2577276560
21359485,2577276560
479142643,2577276560
31289398,2577276560
301318679,2577276560
90451846,2577276560
1395627468296491014,276450050
2751515846,276450050
458493949,276450050
18016709,276450050
970307220247326720,276450050
836570827709612032,276450050
48121002,276450050
1241515496874430470,276450050
1346816172336017415,276450050
956589951361212416,276450050
282528765,276450050
397266794,276450050
29518925,276450050
1210826246919032832,276450050
78980322,276450050
1404340248021176320,276450050
2205569881,276450050
253224110,276450050
968590708054601728,276450050
928314379896016897,276450050
1129085995864006656,276450050
1214250020192407552,276450050
1636326416,276450050
850652263366488066,276450050
244617513,276450050
840890475926163457,276450050
33212966,276450050
164477661,276450050
24154628,276450050
37943427,276450050
1332112269795319809,276450050
853493312,276450050
339638354,276450050
4119626644,276450050
7937552,276450050
947854507,276450050
1172512356469018626,276450050
2598118526,276450050
883359957944553472,276450050
1079778314666024960,276450050
2254799006,276450050
154594907,276450050
502866724,276450050
1264499273460338688,276450050
1084746708582584320,276450050
68697770,276450050
185984542,276450050
20530141,276450050
69531115,276450050
176157122,276450050
137319825,276450050
1193986172281856000,276450050
4084752742,276450050
1342732249,276450050
953553849402429440,276450050
1253151734,276450050
330844464,276450050
220325805,276450050
617094473,276450050
295809400,276450050
193347966,276450050
379927538,276450050
3106037512,276450050
777919578,276450050
975789623568945153,276450050
51882556,276450050
16997206,276450050
14562671,276450050
91880313,276450050
83433251,276450050
159966661,276450050
256967769,276450050
1894680457,276450050
119023349,276450050
2152893936,276450050
2338074109,828512012636389376
1417159679436902404,828512012636389376
1371151622580097028,828512012636389376
378837433,828512012636389376
910799886421028864,828512012636389376
14704256,828512012636389376
1222516456014872578,828512012636389376
206646197,828512012636389376
32630550,828512012636389376
1083226434,828512012636389376
1036252963453501441,828512012636389376
482321744,828512012636389376
922929544172068866,828512012636389376
1127842644758081536,828512012636389376
977136148727451649,828512012636389376
195052584,828512012636389376
593564542,828512012636389376
777789978768269312,828512012636389376
210870282,828512012636389376
824236057067749376,828512012636389376
960455876527251456,828512012636389376
894927865149607936,828512012636389376
4084752742,828512012636389376
887530698923442176,828512012636389376
750465889993105408,828512012636389376
2805191663,828512012636389376
355410619,828512012636389376
762693817250242560,828512012636389376
3107836343,828512012636389376
28250695,828512012636389376
280534430,828512012636389376
1051570769329831948,2387479596
613379930,2387479596
2843965643,2387479596
1248372725560860672,2387479596
3613035269,2387479596
1149852528651251712,2387479596
747767329,2387479596
32915119,2387479596
187101247,2387479596
980897314662502408,2387479596
2212230188,2387479596
1262808212706856969,2387479596
1405881742557319171,2387479596
1427331298515996678,2387479596
1051082897296363520,2387479596
886967388306120704,2387479596
1207456707926020097,2387479596
890330773563346944,2387479596
1376859540965228547,2387479596
368399981,2387479596
1372175786418044932,2387479596
2605253858,2387479596
1295657210018697223,2387479596
1255387147986747393,2387479596
1341395834781446146,2387479596
563944571,2387479596
770017368852553728,2387479596
3046867870,2387479596
868924185128599554,2387479596
2387542789,2387479596
1004147035363270656,2387479596
604796505,2387479596
2387467532,2387479596
3806221216,2387479596
4833411226,2387479596
824236057067749376,2387479596
2387349163,2387479596
1012802499827388418,2387479596
3080254761,2387479596
2896624431,2387479596
920925928183795712,2387479596
155387069,2387479596
4927548623,2387479596
1073023696334393344,2387479596
1049956596841926656,2387479596
436175146,2387479596
721747525590523904,2387479596
1037826734480076800,2387479596
751284361,2387479596
959921877450928128,2387479596
785443799095017472,2387479596
2756903382,2387479596
843187697116237825,2387479596
794287938137944064,2387479596
938742953895481344,2387479596
2752907264,2387479596
2387503704,2387479596
4877177417,779898302531854336
731357093358411776,779898302531854336
1138606920946933762,779898302531854336
1258282194373672960,779898302531854336
705470641277894656,779898302531854336
2807785586,779898302531854336
1143045858,779898302531854336
2328043774,779898302531854336
828943259653328896,779898302531854336
907003734655422469,779898302531854336
915901706290032640,779898302531854336
4143305891,779898302531854336
346013213,779898302531854336
3385650023,779898302531854336
548462417,779898302531854336
91446501,779898302531854336
1702042254,779898302531854336
959763681910448129,779898302531854336
197055419,779898302531854336
780660859,779898302531854336
941266203036798976,779898302531854336
717943315,779898302531854336
1255035602,779898302531854336
953604352303947776,779898302531854336
1011652742350278658,779898302531854336
232161002,779898302531854336
16565200,779898302531854336
955294305568124930,779898302531854336
594112759,779898302531854336
941650250523201536,779898302531854336
3092547670,779898302531854336
928254495104163840,779898302531854336
836894603215257600,779898302531854336
3431207729,779898302531854336
1413140130,779898302531854336
2399966502,779898302531854336
764575749198192640,779898302531854336
29285912,407241568
1427694806344556554,407241568
752796899120480256,407241568
895027964055887877,407241568
16069051,407241568
4143305891,407241568
15107682,407241568
1253743282670231553,407241568
786966912639041536,407241568
188292550,407241568
786918622346313728,407241568
787335610017218560,407241568
787437203416899584,407241568
210870282,407241568
42359325,407241568
910786336629624832,407241568
1031005303,407241568
194073775,407241568
716929971864936449,407241568
725576190648553473,407241568
3392300098,407241568
4829572469,407241568
108709614,407241568
1493384828,407241568
132208867,407241568
14723628,407241568
68149288,407241568
49466992,407241568
2896161742,407241568
376233008,407241568
14359664,407241568
2150785087,407241568
16552268,407241568
540685541,407241568
1344134617,407241568
37664589,407241568
49747689,407241568
190452288,407241568
270521418,407241568
369161922,407241568
482310295,407241568
70453829,407241568
160480602,407241568
1193099205478408192,1347508423483674624
1702042254,1347508423483674624
168203684,1347508423483674624
75419154,1347508423483674624
993848943573372929,1347508423483674624
1467394068296740865,1347508423483674624
1458481411367784450,1347508423483674624
1475671350,1347508423483674624
867881196931436544,1347508423483674624
1167931758546956288,1347508423483674624
14568279,1347508423483674624
1351227694508351493,1347508423483674624
728501877831290884,1347508423483674624
1354170373777072134,1347508423483674624
1285522463154155520,1347508423483674624
2998867001,1347508423483674624
941407834075488256,1347508423483674624
3431207729,1347508423483674624
974368973402902528,1347508423483674624
1053065850276773889,1347508423483674624
122462516,1347508423483674624
782635596770529280,1347508423483674624
2869586871,1347508423483674624
1231268431170867200,1347508423483674624
941266203036798976,1347508423483674624
89548527,1347508423483674624
1344431338246516736,1347508423483674624
1364868522652930051,1347508423483674624
780660859,1347508423483674624
2538755274,1347508423483674624
475184837,1347508423483674624
1262808212706856969,1347508423483674624
953604352303947776,1347508423483674624
187107975,1347508423483674624
1403696277293092864,1347508423483674624
594112759,1347508423483674624
1325414387847491585,1347508423483674624
824943963018784771,1347508423483674624
1099230704469270528,1347508423483674624
1443621511424794625,1347508423483674624
1035336630192750592,1347508423483674624
2621789702,1347508423483674624
1418675603662856192,1347508423483674624
1418655232293232647,1347508423483674624
1366149559387357187,1347508423483674624
1406934341578592257,1347508423483674624
1263253903438684160,1347508423483674624
3010809119,1347508423483674624
1154082052876242945,1347508423483674624
220341703,1347508423483674624
376136226,79455373
1431182124716118022,79455373
15132816,79455373
975332962219757568,79455373
48669347,79455373
7937552,79455373
985296919609200640,79455373
939187905347706880,79455373
960188675756879877,79455373
1244325594470526977,79455373
834074272788258817,79455373
24897930,79455373
506394272,79455373
1081256727859945473,79455373
1216359276526043138,79455373
2598118526,79455373
1148922446218747904,79455373
1080356127320272896,79455373
2663710320,79455373
759086769878994944,79455373
708715405364301824,79455373
54841908,79455373
1660874136,79455373
630434540,79455373
552612507,79455373
3674984897,79455373
3823317141,79455373
1051309926,79455373
157966446,79455373
